"","ID.type","TR.Activin","TR.Bmp4ri","TR.Fgf4","TR.Fgfri","TR.Gsk3i","TR.Igfri","TR.Jaki","TR.Meki","TR.Pi3ki","TR.NoLif","DA.ALL","DV.Gsk3","DV.Mek","DV.mTor","DV.Akt","DV.Erk","DV.Stat3","DV.Smad2"
"1","c","0","0","0","0","0","0","0","0","0","0","0","0.9573106","0.8883947","1.0161290","0.7533040","1.449374019","1.0385052","0.8720084"
"2","c","0","0","0","0","0","0","0","0","0","0","0","0.7107791","0.9284229","0.8430521","0.4797357","1.244308307","1.1424183","0.5374130"
"3","c","0","0","0","0","0","0","0","0","0","0","0","0.9733191","1.0391482","0.9937965","0.7770925","0.856418051","1.0090240","0.9875131"
"4","c","0","0","0","0","0","0","0","0","0","0","0","0.9541089","1.0002720","0.8933002","0.6700441","0.894565957","0.9144458","0.7941687"
"5","c","0","0","0","0","0","0","0","0","0","0","0","1.1910352","1.1262599","1.0272953","1.2687225","0.728603162","1.1267520","0.8975282"
"6","c","0","0","0","0","0","0","0","0","0","0","0","1.0693703","1.0683774","1.0105459","1.8951542","0.802642069","1.0289594","1.1879212"
"7","c","0","0","0","0","0","0","0","0","0","0","0","1.1910352","1.1305795","1.1166253","2.0220264","1.044787131","0.9943970","0.8720520"
"8","c","0","0","0","0","0","0","0","0","0","0","0","0.9348986","0.8588775","1.0607940","0.4718062",NA,NA,NA
"9","c","0","0","0","0","0","0","0","0","0","0","0","1.0181430","0.9596679","1.0384615","0.6621145",NA,NA,NA
"10","t","1","0","0","0","0","0","0","0","0","0","0","1.1430096","1.2109238","1.0775434","1.3955947","0.701486552","0.7378969","1.4167528"
"11","t","1","1","0","0","0","0","0","0","0","0","0","1.1462113","1.2689502","1.0440447","1.2925110","0.404175809","1.1359551","1.1280599"
"12","t","1","0","1","0","0","0","0","0","0","0","0","1.1398079","1.3677247","1.0440447","0.9475771","1.256363225","0.9273431","1.5482071"
"13","t","1","0","0","1","0","0","0","0","0","0","0","0.8388474","0.8764439","0.8765509","0.5907489","0.191077141","0.7282240","1.5386884"
"14","t","1","0","0","0","1","0","0","0","0","0","0","0.8612593","1.2277701","0.9267990","0.6859031","0.598710874","1.0003210","1.7702927"
"15","t","1","0","0","0","0","1","0","0","0","0","0","0.8228388","1.2211468","0.7760546","0.4480176","1.033789530","0.7826138","1.4101159"
"16","t","1","0","0","0","0","0","1","0","0","0","0","0.9316969","1.2302179","0.9602978","0.9079295","0.359994391","0.3918359","1.9224018"
"17","t","1","0","0","0","0","0","0","1","0","0","0","0.9893276","1.5750648","0.9044665","0.8088106","0.005654095","0.8784275","1.2518748"
"18","t","1","0","0","0","0","0","0","0","1","0","0","0.4962647","1.5344607","0.6085608","0.1784141","1.439928605","0.7039522","1.5032336"
"19","t","0","1","0","0","0","0","0","0","0","0","0","0.9381003","1.0953029","1.0440447","0.6105727","0.312765883","0.6456657","0.4310118"
"20","t","0","1","0","1","0","0","0","0","0","0","0","0.8036286","0.8011391","1.0217122","0.5629956","0.150050186","0.7507343","1.0185664"
"21","t","0","1","0","0","1","0","0","0","0","0","0","0.7171825","0.9189198","0.9323821","0.5114537","1.342930109","0.9307138","1.5155207"
"22","t","0","1","0","0","0","1","0","0","0","0","0","0.7331910","0.8905545","0.8765509","0.2775330","0.531253606","0.7360129","0.6826522"
"23","t","0","1","0","0","0","0","0","1","0","0","0","1.1590181","1.7600870","1.0049628","0.8405286","0.010542356","0.9019877","1.0628435"
"24","t","0","1","0","0","0","0","0","0","1","0","0","0.3938100","1.0352606","0.5862283","0.1625551","0.370378840","0.8088727","0.5258720"
"25","t","0","0","1","0","0","0","0","0","0","0","0","0.8964781","1.0433238","0.9937965","0.4480176","0.716731845","1.1071382","0.8174464"
"26","t","0","1","1","0","0","0","0","0","0","0","0","0.8164354","1.2757175","1.0384615","0.5074890","0.683371187","1.1444474","0.7332919"
"27","t","0","0","1","1","0","0","0","0","0","0","0","0.8900747","0.6503856","0.9658809","0.4837004","0.099895522","0.8306659","0.8417783"
"28","t","0","0","1","0","1","0","0","0","0","0","0","0.6563501","1.2531117","1.0217122","0.3171806","1.079470282","0.8080976","0.8691673"
"29","t","0","0","1","0","0","1","0","0","0","0","0","0.8228388","1.1426743","0.7648883","0.3290749","0.958022384","0.9423797","0.6700196"
"30","t","0","0","1","0","0","0","1","0","0","0","0","0.6435432","1.2523918","0.8933002","0.3488987","0.478507701","0.2977172","0.6270991"
"31","t","0","0","1","0","0","0","0","1","0","0","0","1.0821772","1.4140882","1.0105459","0.8484581","0.007635311","0.9128407","0.9293712"
"32","t","0","0","1","0","0","0","0","0","1","0","0","0.4130203","1.2909801","0.5527295","0.1466960","1.318640718","0.9088227",NA
"33","t","0","0","0","1","0","0","0","0","0","0","0","0.7588047","0.7500240","0.8765509","0.4797357","0.201504643","0.9665861","0.8243330"
"34","t","0","0","0","1","0","1","0","0","0","0","0","0.8036286","0.7353374","0.7816377","0.4995595","0.189092227","0.7168836","0.6689405"
"35","t","0","0","0","1","0","0","0","0","1","0","0","0.3745998","0.8470707","0.5415633","0.1823789","0.284255296","0.6064633","1.0007951"
"36","t","0","0","0","0","1","0","0","0","0","0","0","0.7203842","1.0948709","0.9658809","0.4123348","1.142185701","0.9320243","0.9421923"
"37","t","0","0","0","1","1","0","0","0","0","0","0","0.5955176","0.6961732","0.9435484","0.3132159","0.069738978","0.8817365","0.8775567"
"38","t","0","0","0","0","1","1","0","0","0","0","0","0.5154749","0.8561418","0.7704715","0.1982379","0.630013069","0.8458208","0.8335626"
"39","t","0","0","0","0","1","0","0","1","0","0","0","0.8004269","1.9200557","0.9547146","0.4955947","0.014099026","1.1512277","1.0188252"
